date,open,high,low,close,volume,pct_change,target,symbol,MA5,MA10,MA20,Volatility,RSI,lag_close_1,lag_pct_1
27-02-2008,0.022197299,0.023114557,0.022566513,0.02244101,0.000634677,0.014406089,1.0,ADANIPORTS,0.022132893,0.022379405,0.023390867,0.001607317,0.426615634,735.8,0.039779552
28-02-2008,0.021906805,0.022263055,0.022075133,0.022177714,0.000233834,-0.01158896,0.0,ADANIPORTS,0.022133814,0.022465549,0.023234746,0.001442694,0.43112169,746.4,0.014406089
29-02-2008,0.02184691,0.022445306,0.022085916,0.022113792,0.000423792,-0.002846493,0.0,ADANIPORTS,0.022205366,0.022486815,0.023094565,0.001421028,0.546071227,737.75,-0.01158896
03-03-2008,0.021457589,0.021369724,0.021066187,0.02100582,0.000379386,-0.049480052,0.0,ADANIPORTS,0.022153775,0.022263827,0.022849444,0.00142793,0.53301453,735.65,-0.002846493
04-03-2008,0.020858633,0.020890194,0.019516568,0.020092656,0.000833563,-0.04290311,0.0,ADANIPORTS,0.021745039,0.021972108,0.022591509,0.001843644,0.497084048,699.25,-0.049480052
05-03-2008,0.019750565,0.019786228,0.019331723,0.019229716,0.000547251,-0.042360852,0.0,ADANIPORTS,0.021097079,0.021691023,0.022331151,0.002693833,0.377402135,669.25,-0.04290311
07-03-2008,0.018612549,0.018531382,0.017514079,0.018281547,0.00094156,-0.048603526,0.0,ADANIPORTS,0.020310929,0.02129698,0.022039694,0.003604037,0.297066849,640.9,-0.042360852
10-03-2008,0.017714115,0.017933837,0.015392981,0.018019773,0.000490507,-0.014104141,0.0,ADANIPORTS,0.019484857,0.020918347,0.021753863,0.004273359,0.17088241,609.75,-0.048603526
11-03-2008,0.017504481,0.018703177,0.017452464,0.018706168,0.000471516,0.037511436,1.0,ADANIPORTS,0.019020844,0.020659607,0.02161712,0.004510861,0.243973703,601.15,-0.014104141
12-03-2008,0.018912027,0.019127434,0.017945384,0.018073041,0.000438067,-0.033349367,0.0,ADANIPORTS,0.018613335,0.020249999,0.021494599,0.004588727,0.254185693,623.7,0.037511436
13-03-2008,0.017264899,0.017635064,0.017053507,0.016958981,0.000344058,-0.060706585,0.0,ADANIPORTS,0.018155157,0.019694918,0.021331055,0.004623296,0.208574345,602.9,-0.033349367
14-03-2008,0.016785734,0.016947887,0.016807046,0.016797655,0.00032675,-0.009358997,0.0,ADANIPORTS,0.017855745,0.019150161,0.021098515,0.004370883,0.214635854,566.3,-0.060706585
17-03-2008,0.016186778,0.016111323,0.015357552,0.015289412,0.000419021,-0.088324421,0.0,ADANIPORTS,0.017304825,0.01845916,0.020758924,0.004238707,0.192283563,561.0,-0.009358997
18-03-2008,0.014869076,0.015394268,0.014833824,0.015013941,0.000535514,-0.017694789,0.0,ADANIPORTS,0.016559825,0.017852454,0.020338226,0.004172549,0.110610611,511.45,-0.088324421
19-03-2008,0.01561777,0.015543654,0.014987862,0.014872401,0.000407472,-0.009255573,0.0,ADANIPORTS,0.015914015,0.017323878,0.019922294,0.004083313,0.076765957,502.4,-0.017694789
24-03-2008,0.014779232,0.014823612,0.014063636,0.014003373,0.001128577,-0.057358112,0.0,ADANIPORTS,0.015317646,0.016794686,0.019511442,0.004306069,0.071895425,497.75,-0.009255573
25-03-2008,0.013970642,0.014796722,0.014065176,0.014854137,0.001552292,0.05956948,1.0,ADANIPORTS,0.014925492,0.016447644,0.019135673,0.004225863,0.148748159,469.2,-0.057358112
26-03-2008,0.014779232,0.015304636,0.014841526,0.015064165,0.000578748,0.013879111,1.0,ADANIPORTS,0.014880043,0.016148375,0.018791941,0.004001244,0.18516129,497.15,0.05956948
27-03-2008,0.01460254,0.015274759,0.014710594,0.015427909,0.000747771,0.023707965,1.0,ADANIPORTS,0.014963571,0.015816435,0.018492436,0.003159186,0.237540675,504.05,0.013879111
28-03-2008,0.015168554,0.018208708,0.015604012,0.018569193,0.003214442,0.2,1.0,ADANIPORTS,0.015709493,0.015866673,0.018310217,0.003449023,0.470419847,516.0,0.023707965
31-03-2008,0.01846281,0.019828056,0.017298426,0.017337944,0.004438078,-0.065326227,0.0,ADANIPORTS,0.016382327,0.015905045,0.018048218,0.003562295,0.458787556,619.2,0.2
01-04-2008,0.017264899,0.018142978,0.017752837,0.017747346,0.001515066,0.023239741,1.0,ADANIPORTS,0.016966105,0.016001206,0.017820757,0.003841833,0.488253052,578.75,-0.065326227
02-04-2008,0.018426873,0.018632965,0.01825346,0.018238932,0.001803413,0.027271192,1.0,ADANIPORTS,0.017606695,0.016299859,0.017621816,0.004263597,0.479508744,592.2,0.023239741
03-04-2008,0.018043541,0.018274438,0.017979273,0.018054778,0.001621471,-0.009944933,0.0,ADANIPORTS,0.018136732,0.016607758,0.017470305,0.004400797,0.499166203,608.35,0.027271192
04-04-2008,0.018133384,0.018053346,0.017760539,0.017777785,0.000804257,-0.01510875,0.0,ADANIPORTS,0.017977045,0.016901942,0.017351456,0.004285665,0.540475474,602.3,-0.009944933
07-04-2008,0.017564377,0.017793414,0.017298426,0.017783872,0.000969048,0.000337154,1.0,ADANIPORTS,0.018067022,0.017284736,0.017277225,0.003586768,0.549511002,593.2,-0.01510875
08-04-2008,0.01846281,0.018381996,0.01776362,0.017669727,0.000452599,-0.006319515,0.0,ADANIPORTS,0.018051361,0.017569827,0.017245813,0.002987519,0.638948117,593.4,0.000337154
09-04-2008,0.017130134,0.018322241,0.017457085,0.017916281,0.001054796,0.013736963,1.0,ADANIPORTS,0.017986258,0.017858618,0.0172405,0.002169773,0.669994651,589.65,-0.006319515
10-04-2008,0.018163332,0.018083223,0.017791347,0.018246542,0.001029013,0.018151401,1.0,ADANIPORTS,0.018024951,0.018144018,0.017216902,0.000896383,0.693354265,597.75,0.013736963
11-04-2008,0.018013593,0.01823261,0.01837669,0.018295244,0.000626782,0.002628985,1.0,ADANIPORTS,0.018129362,0.018116279,0.01722831,0.000775138,0.771467077,608.6,0.018151401
15-04-2008,0.017863854,0.019128928,0.018222652,0.01927994,0.001522599,0.053015405,1.0,ADANIPORTS,0.018431231,0.018312916,0.017347471,0.001207399,0.775274517,610.2,0.002628985
16-04-2008,0.019421139,0.019487455,0.019208493,0.01912318,0.000915784,-0.00801494,0.0,ADANIPORTS,0.018724502,0.018452225,0.017466867,0.001409496,0.754145226,642.55,0.053015405
17-04-2008,0.019175567,0.019409774,0.018871151,0.018786831,0.000919831,-0.017336053,0.0,ADANIPORTS,0.018900157,0.018507703,0.01764643,0.001477365,0.711034615,637.4,-0.00801494
21-04-2008,0.018912027,0.01927682,0.019242381,0.019359081,0.000534596,0.030015167,1.0,ADANIPORTS,0.01912464,0.01863977,0.017869515,0.001685481,0.573284383,626.35,-0.017336053
22-04-2008,0.018912027,0.019828056,0.019397959,0.019989164,0.001194644,0.032085561,1.0,ADANIPORTS,0.019466431,0.018863682,0.018132217,0.001989892,0.776859504,645.15,0.030015167
23-04-2008,0.019960199,0.019962504,0.019836967,0.020015037,0.000753648,0.001276564,1.0,ADANIPORTS,0.019614756,0.019089598,0.018440865,0.00210284,0.757429164,665.85,0.032085561
24-04-2008,0.019750565,0.01996101,0.020012569,0.019970901,0.000531796,-0.002174891,0.0,ADANIPORTS,0.019785805,0.019322603,0.018703567,0.001969431,0.718846154,666.7,0.001276564
25-04-2008,0.01981046,0.021160583,0.020043377,0.02139848,0.003140179,0.070499812,1.0,ADANIPORTS,0.020312771,0.019675193,0.019028779,0.002413042,0.821480831,665.25,-0.002174891
28-04-2008,0.021457589,0.021850748,0.021395827,0.022138143,0.002228735,0.034122025,1.0,ADANIPORTS,0.020873517,0.020069236,0.019373293,0.002989096,0.884977157,712.15,0.070499812
29-04-2008,0.021854397,0.022056901,0.021645368,0.022264465,0.001248433,0.005635142,1.0,ADANIPORTS,0.021332617,0.020471138,0.019563013,0.003217142,0.887368421,736.45,0.034122025
30-04-2008,0.021906805,0.022833711,0.021765518,0.022859543,0.001519729,0.026397516,1.0,ADANIPORTS,0.021906568,0.02083359,0.0198465,0.003710609,0.914237123,740.6,0.005635142
02-05-2008,0.022692935,0.023251992,0.023264304,0.023057395,0.001262781,0.008550944,1.0,ADANIPORTS,0.022529346,0.021231948,0.020119125,0.003936863,0.913565132,760.15,0.026397516
05-05-2008,0.02016085,0.023063766,0.020739627,0.02268452,0.000516652,-0.015978608,0.0,ADANIPORTS,0.022788837,0.021626608,0.020347368,0.003604556,0.854571984,766.65,0.008550944
06-05-2008,0.021607328,0.022651459,0.022076674,0.022791056,0.000870247,0.004639449,1.0,ADANIPORTS,0.022920579,0.021974112,0.020590536,0.003263667,0.855903614,754.4,-0.015978608
07-05-2008,0.022565657,0.022848649,0.022689744,0.023113707,0.000614016,0.013986014,1.0,ADANIPORTS,0.023091935,0.022290487,0.020864489,0.003032075,0.839030956,757.9,0.004639449
08-05-2008,0.022505761,0.023162361,0.022905396,0.023509412,0.000878535,0.01691607,1.0,ADANIPORTS,0.023223062,0.022644309,0.021158447,0.002637052,0.872159091,768.5,0.013986014
09-05-2008,0.022818716,0.02372256,0.023459932,0.023577899,0.001367269,0.002879079,1.0,ADANIPORTS,0.023328087,0.023009535,0.021461781,0.001688238,0.925865801,781.5,0.01691607
12-05-2008,0.021283892,0.024052704,0.021894909,0.024302343,0.002589583,0.030366826,1.0,ADANIPORTS,0.023654524,0.023303565,0.02178965,0.001645007,0.927818757,783.75,0.002879079
13-05-2008,0.024254712,0.024432145,0.023957473,0.023854892,0.000975184,-0.018203207,0.0,ADANIPORTS,0.02386918,0.023477394,0.022077591,0.001552292,0.845484222,807.55,0.030366826
14-05-2008,0.023404195,0.023677744,0.023829622,0.02374379,0.000350177,-0.004603645,0.0,ADANIPORTS,0.023996315,0.023627182,0.022357327,0.001352064,0.828242229,792.85,-0.018203207
15-05-2008,0.023553934,0.023876428,0.023922045,0.023794015,0.00029032,0.002090725,1.0,ADANIPORTS,0.024053741,0.023721802,0.022589086,0.001316872,0.836188437,789.2,-0.004603645
16-05-2008,0.023553934,0.02361052,0.023496901,0.023329823,0.000384221,-0.01928305,0.0,ADANIPORTS,0.024003685,0.023749387,0.022805061,0.001276881,0.704479536,790.85,0.002090725
20-05-2008,0.022984926,0.026738671,0.023459932,0.026630911,0.007402698,0.139827231,1.0,ADANIPORTS,0.024473533,0.024148978,0.023207788,0.002701047,0.808399499,775.6,-0.01928305
21-05-2008,0.026535236,0.027375057,0.026534523,0.027157503,0.005231411,0.019569029,1.0,ADANIPORTS,0.025139918,0.024591101,0.02360817,0.003597328,0.818379877,884.05,0.139827231
22-05-2008,0.026632566,0.027044913,0.02648061,0.026641565,0.002785258,-0.018805126,0.0,ADANIPORTS,0.025724617,0.024948314,0.023949714,0.003871354,0.74864919,901.35,0.019569029
23-05-2008,0.026398973,0.026717757,0.025801304,0.025705572,0.001438098,-0.034769335,0.0,ADANIPORTS,0.026110322,0.025170685,0.024241874,0.003806384,0.658701204,884.4,-0.018805126
26-05-2008,0.025154643,0.026759585,0.025277576,0.026734403,0.002103287,0.039594682,1.0,ADANIPORTS,0.026797282,0.025490296,0.024589122,0.003880564,0.725012684,853.65,-0.034769335
27-05-2008,0.026994934,0.027375057,0.026244932,0.026296084,0.002661373,-0.016226266,0.0,ADANIPORTS,0.026729722,0.025692172,0.024840572,0.003884306,0.687816017,887.45,0.039594682
28-05-2008,0.025889861,0.026090334,0.025462421,0.025320521,0.001283986,-0.036710383,0.0,ADANIPORTS,0.026359065,0.025840574,0.02500396,0.003637064,0.610518293,873.05,-0.016226266
29-05-2008,0.025235502,0.025639187,0.025282197,0.025133322,0.000931077,-0.007312723,0.0,ADANIPORTS,0.026054739,0.025981271,0.025151251,0.003298006,0.583060875,841.0,-0.036710383
30-05-2008,0.024994422,0.025035666,0.023151856,0.023780317,0.001769332,-0.053243098,0.0,ADANIPORTS,0.02566627,0.025979884,0.025198525,0.003303685,0.509150956,834.85,-0.007312723
